evaluation_id,analysis_date,alert_id,alert_timestamp,alert_description,predicted_ttps,predicted_cves,real_ttps,real_cves,report_path,execution_time,token_usage,llm_calls,node_breakdown
EVAL-F00D5E,2026-06-05 14:56:25.501659,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,['T1189'],[],['T1059.007'],[],,5.01,"{'prompt_tokens': 6863, 'completion_tokens': 1510, 'total_tokens': 8373}",2,"{""classification"": {""duration_s"": 0.94, ""prompt_tokens"": 23152, ""completion_tokens"": 1756, ""total_tokens"": 24908}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.02, ""prompt_tokens"": 47299, ""completion_tokens"": 13001, ""total_tokens"": 60300}, ""cve_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-F00D5E,2026-06-05 14:56:29.524450,1758565844.2505264,2025-09-22 18:30:44.791000+00:00,Multiple XSS (Cross Site Scripting) attempts from same source ip.,[],[],['T1059'],[],,4.02,"{'prompt_tokens': 10019, 'completion_tokens': 907, 'total_tokens': 10926}",2,"{""classification"": {""duration_s"": 1.29, ""prompt_tokens"": 26724, ""completion_tokens"": 1935, ""total_tokens"": 28659}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.66, ""prompt_tokens"": 53746, ""completion_tokens"": 13729, ""total_tokens"": 67475}, ""cve_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-F00D5E,2026-06-05 14:57:08.249309,1758565845.2553189,2025-09-22 18:30:45.734000+00:00,Apache: Multiple Invalid URI requests from same source.,[],[],['T1499'],[],,38.72,"{'prompt_tokens': 7185, 'completion_tokens': 536, 'total_tokens': 7721}",2,"{""classification"": {""duration_s"": 2.48, ""prompt_tokens"": 30044, ""completion_tokens"": 2053, ""total_tokens"": 32097}, ""mitre_search_node"": {""duration_s"": 0.02, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 36.22, ""prompt_tokens"": 57611, ""completion_tokens"": 14147, ""total_tokens"": 71758}, ""cve_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-F00D5E,2026-06-05 14:57:11.835008,1758565849.439895,2025-09-22 18:30:49.360000+00:00,Apache: Attempt to access forbidden directory index.,[],[],['T1190'],[],,3.58,"{'prompt_tokens': 5165, 'completion_tokens': 547, 'total_tokens': 5712}",2,"{""classification"": {""duration_s"": 1.21, ""prompt_tokens"": 31486, ""completion_tokens"": 2165, ""total_tokens"": 33651}, ""mitre_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.26, ""prompt_tokens"": 61334, ""completion_tokens"": 14582, ""total_tokens"": 75916}, ""cve_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-F00D5E,2026-06-05 14:57:16.742236,1758565850.4557383,2025-09-22 18:30:50.167000+00:00,SQL injection attempt.,['T1190'],[],['T1190'],[],,4.91,"{'prompt_tokens': 5794, 'completion_tokens': 1436, 'total_tokens': 7230}",2,"{""classification"": {""duration_s"": 1.13, ""prompt_tokens"": 32938, ""completion_tokens"": 2334, ""total_tokens"": 35272}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.67, ""prompt_tokens"": 65676, ""completion_tokens"": 15849, ""total_tokens"": 81525}, ""cve_search_node"": {""duration_s"": 0.1, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-F00D5E,2026-06-05 14:57:20.679681,1758565857.7405014,2025-09-22 18:30:57.827000+00:00,PHP CGI-bin vulnerability attempt.,[],[],['T1210'],[],,3.94,"{'prompt_tokens': 6067, 'completion_tokens': 874, 'total_tokens': 6941}",2,"{""classification"": {""duration_s"": 1.25, ""prompt_tokens"": 34256, ""completion_tokens"": 2527, ""total_tokens"": 36783}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.62, ""prompt_tokens"": 70425, ""completion_tokens"": 16530, ""total_tokens"": 86955}, ""cve_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-F00D5E,2026-06-05 14:57:23.541768,1760440036.1013126,2025-10-14 11:07:16.201000+00:00,Executed recursive query of all files using ls command.,[],[],['T1083'],[],,2.86,"{'prompt_tokens': 6724, 'completion_tokens': 531, 'total_tokens': 7255}",2,"{""classification"": {""duration_s"": 1.09, ""prompt_tokens"": 37596, ""completion_tokens"": 2653, ""total_tokens"": 40249}, ""mitre_search_node"": {""duration_s"": 0.02, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.74, ""prompt_tokens"": 73809, ""completion_tokens"": 16935, ""total_tokens"": 90744}, ""cve_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-F00D5E,2026-06-05 14:57:28.174091,1765797046.991278,2025-12-15 11:10:46.939000+00:00,Interface entered in promiscuous(sniffing) mode.,['T1040'],[],['T1040'],[],,4.63,"{'prompt_tokens': 3694, 'completion_tokens': 1159, 'total_tokens': 4853}",2,"{""classification"": {""duration_s"": 0.82, ""prompt_tokens"": 38814, ""completion_tokens"": 2771, ""total_tokens"": 41585}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.76, ""prompt_tokens"": 76285, ""completion_tokens"": 17976, ""total_tokens"": 94261}, ""cve_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:15:03.034835,1758566220.114981,2025-09-22 18:37:00.601000+00:00,Processes running for all users were queried with ps command.,['T1057'],[],['T1057'],[],reports/report_1758566220.114981.md,7.89,"{'prompt_tokens': 7831, 'completion_tokens': 1692, 'total_tokens': 9523}",3,"{""classification"": {""duration_s"": 1.06, ""prompt_tokens"": 2908, ""completion_tokens"": 112, ""total_tokens"": 3020}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.72, ""prompt_tokens"": 2958, ""completion_tokens"": 859, ""total_tokens"": 3817}, ""final_report_node"": {""duration_s"": 2.77, ""prompt_tokens"": 1965, ""completion_tokens"": 721, ""total_tokens"": 2686}}"
EVAL-A6455E,2026-06-10 21:15:09.254357,1758567061.1156068,2025-09-22 18:51:01.034000+00:00,sshd: authentication success.,"['T1021', 'T1098.004', 'T1021.004', 'T1078']",[],"['T1078', 'T1021']",[],reports/report_1758567061.1156068.md,6.22,"{'prompt_tokens': 6016, 'completion_tokens': 1506, 'total_tokens': 7522}",3,"{""classification"": {""duration_s"": 1.04, ""prompt_tokens"": 4340, ""completion_tokens"": 228, ""total_tokens"": 4568}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.82, ""prompt_tokens"": 6178, ""completion_tokens"": 1701, ""total_tokens"": 7879}, ""final_report_node"": {""duration_s"": 2.31, ""prompt_tokens"": 3329, ""completion_tokens"": 1269, ""total_tokens"": 4598}}"
EVAL-A6455E,2026-06-10 21:15:15.648587,1758567061.115612,2025-09-22 18:51:01.061000+00:00,PAM: Login session opened.,"['T1078', 'T1078.003']",[],['T1078'],[],reports/report_1758567061.115612.md,6.39,"{'prompt_tokens': 4842, 'completion_tokens': 1657, 'total_tokens': 6499}",3,"{""classification"": {""duration_s"": 0.82, ""prompt_tokens"": 5612, ""completion_tokens"": 325, ""total_tokens"": 5937}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.15, ""prompt_tokens"": 8464, ""completion_tokens"": 2672, ""total_tokens"": 11136}, ""final_report_node"": {""duration_s"": 2.39, ""prompt_tokens"": 4613, ""completion_tokens"": 1858, ""total_tokens"": 6471}}"
EVAL-A6455E,2026-06-10 21:15:22.085569,1758567062.115628,2025-09-22 18:51:02.101000+00:00,Wazuh agent stopped.,['T1685'],[],['T1685'],[],reports/report_1758567062.115628.md,6.44,"{'prompt_tokens': 4115, 'completion_tokens': 1608, 'total_tokens': 5723}",3,"{""classification"": {""duration_s"": 0.83, ""prompt_tokens"": 6726, ""completion_tokens"": 443, ""total_tokens"": 7169}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.91, ""prompt_tokens"": 10467, ""completion_tokens"": 3471, ""total_tokens"": 13938}, ""final_report_node"": {""duration_s"": 2.64, ""prompt_tokens"": 5611, ""completion_tokens"": 2549, ""total_tokens"": 8160}}"
EVAL-A6455E,2026-06-10 21:15:29.805800,1758567202.1156735,2025-09-22 18:53:22.278000+00:00,First time user executed sudo.,['T1548.003'],[],['T1548.003'],[],reports/report_1758567202.1156735.md,7.72,"{'prompt_tokens': 5562, 'completion_tokens': 2027, 'total_tokens': 7589}",3,"{""classification"": {""duration_s"": 0.84, ""prompt_tokens"": 7870, ""completion_tokens"": 559, ""total_tokens"": 8429}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.51, ""prompt_tokens"": 13553, ""completion_tokens"": 4602, ""total_tokens"": 18155}, ""final_report_node"": {""duration_s"": 3.32, ""prompt_tokens"": 6943, ""completion_tokens"": 3329, ""total_tokens"": 10272}}"
EVAL-A6455E,2026-06-10 21:16:12.813069,1758567202.1156857,2025-09-22 18:53:22.295000+00:00,Successful sudo executed.,['T1548.003'],[],['T1548.003'],[],reports/report_1758567202.1156857.md,43.01,"{'prompt_tokens': 6595, 'completion_tokens': 2176, 'total_tokens': 8771}",3,"{""classification"": {""duration_s"": 1.1, ""prompt_tokens"": 9184, ""completion_tokens"": 750, ""total_tokens"": 9934}, ""mitre_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.91, ""prompt_tokens"": 17353, ""completion_tokens"": 5945, ""total_tokens"": 23298}, ""final_report_node"": {""duration_s"": 37.06, ""prompt_tokens"": 8424, ""completion_tokens"": 3971, ""total_tokens"": 12395}, ""cve_search_node"": {""duration_s"": 0.91, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:16:20.717051,1758567362.115914,2025-09-22 18:56:02.451000+00:00,New user added to the system.,"['T1136', 'T1136.001']",[],['T1136'],[],reports/report_1758567362.115914.md,7.9,"{'prompt_tokens': 5182, 'completion_tokens': 1816, 'total_tokens': 6998}",3,"{""classification"": {""duration_s"": 0.88, ""prompt_tokens"": 10636, ""completion_tokens"": 847, ""total_tokens"": 11483}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.08, ""prompt_tokens"": 19720, ""completion_tokens"": 6929, ""total_tokens"": 26649}, ""final_report_node"": {""duration_s"": 3.88, ""prompt_tokens"": 9787, ""completion_tokens"": 4706, ""total_tokens"": 14493}, ""cve_search_node"": {""duration_s"": 0.91, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:16:28.027688,1758567542.115997,2025-09-22 18:59:02.613000+00:00,Successful sudo to ROOT executed.,['T1548.003'],[],['T1548.003'],[],reports/report_1758567542.115997.md,7.31,"{'prompt_tokens': 5987, 'completion_tokens': 1838, 'total_tokens': 7825}",3,"{""classification"": {""duration_s"": 0.94, ""prompt_tokens"": 11994, ""completion_tokens"": 949, ""total_tokens"": 12943}, ""mitre_search_node"": {""duration_s"": 0.02, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.63, ""prompt_tokens"": 22913, ""completion_tokens"": 8060, ""total_tokens"": 30973}, ""final_report_node"": {""duration_s"": 2.71, ""prompt_tokens"": 11223, ""completion_tokens"": 5311, ""total_tokens"": 16534}, ""cve_search_node"": {""duration_s"": 0.91, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:16:36.961450,1758565836.169357,2025-09-22 18:30:36.127000+00:00,Multiple web server 400 error codes from same source ip.,"['T1595.002', 'T1595', 'T1592.002']",[],['T1595.002'],[],reports/report_1758565836.169357.md,8.93,"{'prompt_tokens': 10157, 'completion_tokens': 2482, 'total_tokens': 12639}",3,"{""classification"": {""duration_s"": 1.0, ""prompt_tokens"": 15542, ""completion_tokens"": 1070, ""total_tokens"": 16612}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.61, ""prompt_tokens"": 26411, ""completion_tokens"": 9645, ""total_tokens"": 36056}, ""final_report_node"": {""duration_s"": 3.29, ""prompt_tokens"": 14334, ""completion_tokens"": 6087, ""total_tokens"": 20421}, ""cve_search_node"": {""duration_s"": 0.91, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:16:45.560273,1758565836.1733773,2025-09-22 18:30:36.260000+00:00,Suspicious URL access.,"['T1595.002', 'T1595']",[],['T1055'],[],reports/report_1758565836.1733773.md,8.6,"{'prompt_tokens': 6361, 'completion_tokens': 2157, 'total_tokens': 8518}",3,"{""classification"": {""duration_s"": 1.07, ""prompt_tokens"": 16876, ""completion_tokens"": 1241, ""total_tokens"": 18117}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.02, ""prompt_tokens"": 29960, ""completion_tokens"": 10929, ""total_tokens"": 40889}, ""final_report_node"": {""duration_s"": 3.14, ""prompt_tokens"": 15812, ""completion_tokens"": 6789, ""total_tokens"": 22601}, ""cve_search_node"": {""duration_s"": 0.35, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:16:54.835559,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,"['T1083', 'T1190']",[],"['T1055', 'T1083', 'T1190']",[],reports/report_1758565842.190893.md,9.27,"{'prompt_tokens': 7855, 'completion_tokens': 2485, 'total_tokens': 10340}",3,"{""classification"": {""duration_s"": 1.05, ""prompt_tokens"": 18394, ""completion_tokens"": 1431, ""total_tokens"": 19825}, ""mitre_search_node"": {""duration_s"": 0.22, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.92, ""prompt_tokens"": 34452, ""completion_tokens"": 12520, ""total_tokens"": 46972}, ""final_report_node"": {""duration_s"": 2.95, ""prompt_tokens"": 17657, ""completion_tokens"": 7493, ""total_tokens"": 25150}, ""cve_search_node"": {""duration_s"": 0.35, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:17:06.112321,1758565844.2307162,2025-09-22 18:30:44.272000+00:00,Multiple common web attacks from same source ip.,"['T1083', 'T1595.003']",[],"['T1055', 'T1083']",[],reports/report_1758565844.2307162.md,11.28,"{'prompt_tokens': 12816, 'completion_tokens': 2461, 'total_tokens': 15277}",3,"{""classification"": {""duration_s"": 3.16, ""prompt_tokens"": 21710, ""completion_tokens"": 1618, ""total_tokens"": 23328}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.53, ""prompt_tokens"": 41312, ""completion_tokens"": 14012, ""total_tokens"": 55324}, ""final_report_node"": {""duration_s"": 3.45, ""prompt_tokens"": 20297, ""completion_tokens"": 8275, ""total_tokens"": 28572}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:17:14.301512,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,['T1059.007'],[],['T1059.007'],[],reports/report_1758565844.2499993.md,8.19,"{'prompt_tokens': 6710, 'completion_tokens': 2030, 'total_tokens': 8740}",3,"{""classification"": {""duration_s"": 1.09, ""prompt_tokens"": 23152, ""completion_tokens"": 1773, ""total_tokens"": 24925}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 4.35, ""prompt_tokens"": 45188, ""completion_tokens"": 15302, ""total_tokens"": 60490}, ""final_report_node"": {""duration_s"": 2.6, ""prompt_tokens"": 21689, ""completion_tokens"": 8860, ""total_tokens"": 30549}, ""cve_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:17:22.905374,1758565844.2505264,2025-09-22 18:30:44.791000+00:00,Multiple XSS (Cross Site Scripting) attempts from same source ip.,['T1059.007'],[],['T1059'],[],reports/report_1758565844.2505264.md,8.6,"{'prompt_tokens': 11264, 'completion_tokens': 2194, 'total_tokens': 13458}",3,"{""classification"": {""duration_s"": 1.33, ""prompt_tokens"": 26724, ""completion_tokens"": 1953, ""total_tokens"": 28677}, ""mitre_search_node"": {""duration_s"": 0.24, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.95, ""prompt_tokens"": 50421, ""completion_tokens"": 16563, ""total_tokens"": 66984}, ""final_report_node"": {""duration_s"": 3.05, ""prompt_tokens"": 24148, ""completion_tokens"": 9613, ""total_tokens"": 33761}, ""cve_search_node"": {""duration_s"": 0.26, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:17:30.079583,1758565845.2553189,2025-09-22 18:30:45.734000+00:00,Apache: Multiple Invalid URI requests from same source.,['T1083'],[],['T1499'],[],reports/report_1758565845.2553189.md,7.17,"{'prompt_tokens': 9317, 'completion_tokens': 1652, 'total_tokens': 10969}",3,"{""classification"": {""duration_s"": 1.06, ""prompt_tokens"": 30044, ""completion_tokens"": 2072, ""total_tokens"": 32116}, ""mitre_search_node"": {""duration_s"": 0.04, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.95, ""prompt_tokens"": 54350, ""completion_tokens"": 17367, ""total_tokens"": 71717}, ""final_report_node"": {""duration_s"": 3.1, ""prompt_tokens"": 26216, ""completion_tokens"": 10342, ""total_tokens"": 36558}, ""cve_search_node"": {""duration_s"": 0.26, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
EVAL-A6455E,2026-06-10 21:17:37.014321,1758565849.439895,2025-09-22 18:30:49.360000+00:00,Apache: Attempt to access forbidden directory index.,['T1190'],[],['T1190'],[],reports/report_1758565849.4398947.md,6.93,"{'prompt_tokens': 5773, 'completion_tokens': 1775, 'total_tokens': 7548}",3,"{""classification"": {""duration_s"": 0.89, ""prompt_tokens"": 31486, ""completion_tokens"": 2175, ""total_tokens"": 33661}, ""mitre_search_node"": {""duration_s"": 0.03, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.3, ""prompt_tokens"": 57342, ""completion_tokens"": 18369, ""total_tokens"": 75711}, ""final_report_node"": {""duration_s"": 2.7, ""prompt_tokens"": 27555, ""completion_tokens"": 11012, ""total_tokens"": 38567}, ""cve_search_node"": {""duration_s"": 0.26, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}}"
